Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	Shimmer	
49408	89488,28125	1857	-1,80722891566265	2197	2,28915662650602	1270	9,36144578313253	2496	-1,53034947884733	3328	-2,04046597179644	-16384	10,0453709380748	-24	-0,442748091603053	29	0,366412213740458	46	-0,702290076335878	49	0,0445454545454545	571	-0,519090909090909	-270	-0,275510204081633	
50048	89507,8125	1854	-1,92771084337349	2207	2,32530120481928	1273	9,32530120481928	2752	-1,68730839975475	3392	-2,0797057020233	-16128	9,88841201716738	68	0,748091603053435	-49	-1,0381679389313	111	-1,69465648854962	49	0,0445454545454545	584	-0,530909090909091	-270	-0,275510204081633	
50688	89527,34375	1856	-1,78313253012048	2195	2,30120481927711	1277	9,27710843373494	2496	-1,53034947884733	3456	-2,11894543225015	-16000	9,80993255671367	95	0,320610687022901	-21	-1,45038167938931	153	-2,33587786259542	55	0,05	568	-0,516363636363636	-270	-0,275510204081633	
51328	89546,875	1852	-1,86746987951807	2202	2,34939759036145	1273	9,32530120481928	2816	-1,72654812998161	3584	-2,19742489270386	-16000	9,80993255671367	100	1,25190839694656	-82	-1,52671755725191	133	-2,03053435114504	46	0,0418181818181818	566	-0,514545454545455	-270	-0,275510204081633	
51968	89566,40625	1846	-1,90361445783133	2205	2,42168674698795	1278	9,26506024096386	2688	-1,6480686695279	3648	-2,23666462293072	-16064	9,84917228694053	10	0,412213740458015	-27	-0,152671755725191	147	-2,24427480916031	53	0,0481818181818182	567	-0,515454545454546	-273	-0,278571428571429	
52608	89585,9375	1859	-1,79518072289157	2196	2,26506024096386	1274	9,31325301204819	2496	-1,53034947884733	3456	-2,11894543225015	-16192	9,92765174739424	9	0,564885496183206	-37	-0,137404580152672	172	-2,62595419847328	54	0,0490909090909091	568	-0,516363636363636	-270	-0,275510204081633	
53248	89605,46875	1854	-1,91566265060241	2206	2,32530120481928	1277	9,27710843373494	2688	-1,6480686695279	3520	-2,15818516247701	-15936	9,77069282648682	-68	0,885496183206107	-58	1,0381679389313	208	-3,17557251908397	53	0,0481818181818182	580	-0,527272727272727	-277	-0,28265306122449	
53888	89625	1857	-1,81927710843374	2198	2,28915662650602	1279	9,25301204819277	2560	-1,56958920907419	3456	-2,11894543225015	-16000	9,80993255671367	-67	-1,02290076335878	67	1,02290076335878	203	-3,09923664122137	54	0,0490909090909091	571	-0,519090909090909	-276	-0,281632653061225	
54528	89644,53125	1855	-1,67469879518072	2186	2,31325301204819	1282	9,21686746987952	2496	-1,53034947884733	3520	-2,15818516247701	-16256	9,96689147762109	62	-0,0610687022900763	4	-0,946564885496183	203	-3,09923664122137	47	0,0427272727272727	591	-0,537272727272727	-274	-0,279591836734694	
55168	89664,0625	1852	-1,71084337349398	2189	2,34939759036145	1288	9,14457831325301	2496	-1,53034947884733	3392	-2,0797057020233	-15680	9,6137339055794	126	-0,488549618320611	32	-1,9236641221374	181	-2,76335877862595	51	0,0463636363636364	587	-0,533636363636364	-273	-0,278571428571429	
55808	89683,59375	1857	-1,57831325301205	2178	2,28915662650602	1285	9,18072289156627	2432	-1,49110974862048	3392	-2,0797057020233	-15616	9,57449417535254	190	-1,06870229007634	70	-2,90076335877863	173	-2,6412213740458	45	0,0409090909090909	593	-0,539090909090909	-284	-0,289795918367347	
56448	89703,125	1862	-1,6144578313253	2181	2,2289156626506	1278	9,26506024096386	2240	-1,37339055793991	3328	-2,04046597179644	-15808	9,69221336603311	192	-0,0763358778625954	5	-2,93129770992366	135	-2,06106870229008	48	0,0436363636363636	572	-0,52	-269	-0,274489795918367	
57088	89722,65625	1856	-1,57831325301205	2178	2,30120481927711	1274	9,31325301204819	2176	-1,33415082771306	3328	-2,04046597179644	-16128	9,88841201716738	30	0,519083969465649	-34	-0,458015267175573	151	-2,30534351145038	41	0,0372727272727273	603	-0,548181818181818	-274	-0,279591836734694	
57728	89742,1875	1857	-1,68674698795181	2187	2,28915662650602	1277	9,27710843373494	2304	-1,41263028816677	3392	-2,0797057020233	-16064	9,84917228694053	-17	0,900763358778626	-59	0,259541984732824	151	-2,30534351145038	56	0,0509090909090909	570	-0,518181818181818	-269	-0,274489795918367	
58368	89761,71875	1854	-1,65060240963855	2184	2,32530120481928	1277	9,27710843373494	2368	-1,45187001839362	3520	-2,15818516247701	-16000	9,80993255671367	100	0,259541984732824	-17	-1,52671755725191	117	-1,78625954198473	52	0,0472727272727273	583	-0,53	-275	-0,280612244897959	
59008	89781,25	1854	-1,6144578313253	2181	2,32530120481928	1276	9,28915662650602	2304	-1,41263028816677	3392	-2,0797057020233	-16064	9,84917228694053	253	0,0458015267175573	-3	-3,86259541984733	92	-1,40458015267176	41	0,0372727272727273	602	-0,547272727272727	-277	-0,28265306122449	
59648	89800,78125	1857	-1,5421686746988	2175	2,28915662650602	1267	9,39759036144578	2048	-1,25567136725935	3456	-2,11894543225015	-16000	9,80993255671367	195	0,580152671755725	-38	-2,97709923664122	83	-1,26717557251908	48	0,0436363636363636	590	-0,536363636363636	-275	-0,280612244897959	
